Date,Rec,GDP,Inflation,PCE,CPI,WasteGenerated,WasteRecycled,WasteCombusted,WasteLandfilled
2000-01-31,0,10002.179,3.37685727149929,297.541,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2000-04-30,0,10247.72,3.37685727149929,297.541,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2000-07-31,0,10318.165,3.37685727149929,297.541,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2000-10-31,0,10435.744,3.37685727149929,297.541,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2001-01-31,0,10470.231,2.82617111885407,294.642,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2001-04-30,1,10599.0,2.82617111885407,294.642,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2001-07-31,1,10598.02,2.82617111885407,294.642,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2001-10-31,1,10660.465,2.82617111885407,294.642,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2001-12-31,0,10660.465,2.82617111885407,294.642,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2002-01-31,0,10783.5,1.58603162650601,295.168,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2002-04-30,0,10887.46,1.58603162650601,295.168,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2002-07-31,0,10984.04,1.58603162650601,295.168,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2002-10-31,0,11061.433,1.58603162650601,295.168,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2003-01-31,0,11174.129,2.27009497336115,301.411,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2003-04-30,0,11312.766,2.27009497336115,301.411,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2003-07-31,0,11566.669,2.27009497336115,301.411,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2003-10-31,0,11772.234,2.27009497336115,301.411,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2004-01-31,0,11923.447,2.67723669309172,313.395,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2004-04-30,0,12112.815,2.67723669309172,313.395,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2004-07-31,0,12305.307,2.67723669309172,313.395,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2004-10-31,0,12527.214,2.67723669309172,313.395,,9480000.0,0.13924050632911392,0.19831223628691982,0.6624472573839663
2005-01-31,0,12767.286,3.3927468454955,326.423,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2005-04-30,0,12922.656,3.3927468454955,326.423,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2005-07-31,0,13142.642,3.3927468454955,326.423,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2005-10-31,0,13324.204,3.3927468454955,326.423,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2006-01-31,0,13599.16,3.22594410070404,336.156,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2006-04-30,0,13753.424,3.22594410070404,336.156,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2006-07-31,0,13870.188,3.22594410070404,336.156,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2006-10-31,0,14039.56,3.22594410070404,336.156,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2007-01-31,0,14215.651,2.85267248150138,339.508,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2007-04-30,0,14402.082,2.85267248150138,339.508,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2007-07-31,0,14564.117,2.85267248150138,339.508,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2007-10-31,0,14715.058,2.85267248150138,339.508,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2008-01-31,1,14706.538,3.839100296651,333.085,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2008-04-30,1,14865.701,3.839100296651,333.085,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2008-07-31,1,14898.999,3.839100296651,333.085,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2008-10-31,1,14608.209,3.839100296651,333.085,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2009-01-31,1,14430.902,-0.355546266299747,319.093,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2009-04-30,1,14381.236,-0.355546266299747,319.093,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2009-07-31,0,14448.882,-0.355546266299747,319.093,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2009-10-31,0,14651.249,-0.355546266299747,319.093,,11510000.0,0.158992180712424,0.1833188531711555,0.6576889661164205
2010-01-31,0,14764.61,1.6400434423899,331.651,,13220000.0,0.1550680786686838,0.17170953101361575,0.6732223903177005
2010-04-30,0,14980.193,1.6400434423899,331.651,,13220000.0,0.1550680786686838,0.17170953101361575,0.6732223903177005
2010-07-31,0,15141.607,1.6400434423899,331.651,,13220000.0,0.1550680786686838,0.17170953101361575,0.6732223903177005
2010-10-31,0,15309.474,1.6400434423899,331.651,,13220000.0,0.1550680786686838,0.17170953101361575,0.6732223903177005
2011-01-31,0,15351.448,3.156841568622,347.114,,13690000.0,0.15120525931336742,0.18553688823959094,0.6632578524470416
2011-04-30,0,15557.539,3.156841568622,347.114,,13690000.0,0.15120525931336742,0.18553688823959094,0.6632578524470416
2011-07-31,0,15647.68,3.156841568622,347.114,,13690000.0,0.15120525931336742,0.18553688823959094,0.6632578524470416
2011-10-31,0,15842.259,3.156841568622,347.114,,13690000.0,0.15120525931336742,0.18553688823959094,0.6632578524470416
2011-12-31,0,15842.259,3.156841568622,347.114,0.141034907289243,13690000.0,0.15120525931336742,0.18553688823959094,0.6632578524470416
2012-01-31,0,16068.805,2.06933726526067,359.525,0.121436331750723,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-02-29,0,16068.805,2.06933726526067,359.525,0.107737456382112,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-03-31,0,16068.805,2.06933726526067,359.525,0.160563911073661,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-04-30,0,16207.115,2.06933726526067,359.525,0.179325576470087,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-05-31,0,16207.115,2.06933726526067,359.525,0.166677581774386,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-06-30,0,16207.115,2.06933726526067,359.525,0.124435553493475,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-07-31,0,16319.541,2.06933726526067,359.525,0.0962513809319978,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-08-31,0,16319.541,2.06933726526067,359.525,0.0739327411575982,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-09-30,0,16319.541,2.06933726526067,359.525,0.121578213085962,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-10-31,0,16420.419,2.06933726526067,359.525,0.155650180524346,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-11-30,0,16420.419,2.06933726526067,359.525,0.107396424046994,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2012-12-31,0,16420.419,2.06933726526067,359.525,0.0869462505418288,14480000.0,0.15193370165745856,0.19337016574585636,0.6546961325966851
2013-01-31,0,16648.189,1.46483265562717,369.429,0.100208410507338,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-02-28,0,16648.189,1.46483265562717,369.429,0.108063403636839,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-03-31,0,16648.189,1.46483265562717,369.429,0.041366242486291,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-04-30,0,16728.687,1.46483265562717,369.429,0.0165943680624818,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-05-31,0,16728.687,1.46483265562717,369.429,-0.0001654182921336,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-06-30,0,16728.687,1.46483265562717,369.429,0.0269588347443703,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-07-31,0,16953.838,1.46483265562717,369.429,0.0532232871178931,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-08-31,0,16953.838,1.46483265562717,369.429,0.073684218906075,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-09-30,0,16953.838,1.46483265562717,369.429,0.0320492474405207,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-10-31,0,17192.019,1.46483265562717,369.429,-0.0039390279924168,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-11-30,0,17192.019,1.46483265562717,369.429,-0.0087375304995545,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2013-12-31,0,17192.019,1.46483265562717,369.429,0.0283869996216688,14840000.0,0.1495956873315364,0.19946091644204852,0.6509433962264151
2014-01-31,0,17197.738,1.62222297740817,384.586,-4.64953994613e-05,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-02-28,0,17197.738,1.62222297740817,384.586,-0.0201570281878882,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-03-31,0,17197.738,1.62222297740817,384.586,0.0170049951404884,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-04-30,0,17518.508,1.62222297740817,384.586,0.0282367561704524,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-05-31,0,17518.508,1.62222297740817,384.586,0.0406519226042492,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-06-30,0,17518.508,1.62222297740817,384.586,0.0444109477372846,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-07-31,0,17804.228,1.62222297740817,384.586,0.0309469066553512,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-08-31,0,17804.228,1.62222297740817,384.586,0.0161587189129289,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-09-30,0,17804.228,1.62222297740817,384.586,0.0263048730099651,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-10-31,0,17912.079,1.62222297740817,384.586,0.0341559279881714,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-11-30,0,17912.079,1.62222297740817,384.586,0.0056446934055623,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2014-12-31,0,17912.079,1.62222297740817,384.586,-0.0559747199999998,15240000.0,0.14829396325459318,0.19816272965879264,0.6535433070866141
2015-01-31,0,18063.529,0.118627135552451,397.361,-0.0366476386450093,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-02-28,0,18063.529,0.118627135552451,397.361,-0.0192333542216046,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-03-31,0,18063.529,0.118627135552451,397.361,-0.0128396006638727,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-04-30,0,18279.784,0.118627135552451,397.361,-0.0233803155762292,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-05-31,0,18279.784,0.118627135552451,397.361,-0.0423329752027686,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-06-30,0,18279.784,0.118627135552451,397.361,-0.0535612249324864,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-07-31,0,18401.626,0.118627135552451,397.361,-0.0445902180484275,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-08-31,0,18401.626,0.118627135552451,397.361,-0.0246791332778235,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-09-30,0,18401.626,0.118627135552451,397.361,-0.0454169696847673,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-10-31,0,18435.137,0.118627135552451,397.361,-0.0643587644338636,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-11-30,0,18435.137,0.118627135552451,397.361,-0.0480494880033715,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2015-12-31,0,18435.137,0.118627135552451,397.361,-0.0229281867327862,16060000.0,0.15317559153175592,0.19053549190535493,0.6562889165628891
2016-01-31,0,18525.933,1.26158320570536,409.317,-0.0139463338442735,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-02-29,0,18525.933,1.26158320570536,409.317,0.0185999298670441,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-03-31,0,18525.933,1.26158320570536,409.317,-0.0213250655901076,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-04-30,0,18711.702,1.26158320570536,409.317,-0.0208436594932046,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-05-31,0,18711.702,1.26158320570536,409.317,0.0067762128613175,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-06-30,0,18711.702,1.26158320570536,409.317,0.006973347749114,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-07-31,0,18892.639,1.26158320570536,409.317,0.0073043227190862,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-08-31,0,18892.639,1.26158320570536,409.317,0.0010947518455193,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-09-30,0,18892.639,1.26158320570536,409.317,-0.0061388236415003,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-10-31,0,19089.379,1.26158320570536,409.317,0.0172164538444548,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-11-30,0,19089.379,1.26158320570536,409.317,0.0032765021324451,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2016-12-31,0,19089.379,1.26158320570536,409.317,-0.0058168813760501,16880000.0,0.14869668246445497,0.19194312796208532,0.6593601895734598
2017-01-31,0,19280.084,2.13011000365961,419.108,0.0297987261822036,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-02-28,0,19280.084,2.13011000365961,419.108,0.0135161423472568,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-03-31,0,19280.084,2.13011000365961,419.108,0.0131272405104768,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-04-30,0,19438.643,2.13011000365961,419.108,-0.0046400223858613,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-05-31,0,19438.643,2.13011000365961,419.108,-0.0351939952370269,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-06-30,0,19438.643,2.13011000365961,419.108,-0.0195763511293649,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-07-31,0,19692.595,2.13011000365961,419.108,-0.00822458733511,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-08-31,0,19692.595,2.13011000365961,419.108,-0.0151671389363312,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-09-30,0,19692.595,2.13011000365961,419.108,-0.0183968901729072,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-10-31,0,20037.088,2.13011000365961,419.108,-0.0342339153211031,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-11-30,0,20037.088,2.13011000365961,419.108,-0.0587959503052102,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2017-12-31,0,20037.088,2.13011000365961,419.108,-0.051812743449916,16890000.0,0.1521610420367081,0.1876850207223209,0.6601539372409709
2018-01-31,0,20328.553,2.44258329692817,427.92,-0.0159591350652187,17030000.0,0.1473869641808573,0.18907809747504403,0.6635349383440986
2018-02-28,0,20328.553,2.44258329692817,427.92,0.0207731790807195,,,,
2018-03-31,0,20328.553,2.44258329692817,427.92,0.0130779276469979,,,,
2018-04-30,0,20580.912,2.44258329692817,427.92,0.0406604566395266,,,,
2018-05-31,0,20580.912,2.44258329692817,427.92,0.0531008059616275,,,,
2018-06-30,0,20580.912,2.44258329692817,427.92,0.0279650871153348,,,,
2018-07-31,0,20798.73,2.44258329692817,427.92,0.0115557015354549,,,,
2018-08-31,0,20798.73,2.44258329692817,427.92,-0.0333570518572021,,,,
2018-09-30,0,20798.73,2.44258329692817,427.92,0.0013908339199714,,,,
2018-10-31,0,20917.867,2.44258329692817,427.92,0.004354422307122,,,,
2018-11-30,0,20917.867,2.44258329692817,427.92,0.0045909687007584,,,,
2018-12-31,0,20917.867,2.44258329692817,427.92,0.0112053394514549,,,,
2019-01-31,0,21104.133,1.81221007526021,432.901,0.014101203005477,,,,
2019-02-28,0,21104.133,1.81221007526021,432.901,-0.0029875949322459,,,,
2019-03-31,0,21104.133,1.81221007526021,432.901,-0.0473965778520506,,,,
2019-04-30,0,21384.775,1.81221007526021,432.901,-0.081104663396464,,,,
2019-05-31,0,21384.775,1.81221007526021,432.901,-0.0830340096991961,,,,
2019-06-30,0,21384.775,1.81221007526021,432.901,-0.0400303270817814,,,,
2019-07-31,0,21694.282,1.81221007526021,432.901,-0.0092284845404037,,,,
2019-08-31,0,21694.282,1.81221007526021,432.901,0.04092446272115,,,,
2019-09-30,0,21694.282,1.81221007526021,432.901,0.0038241899813299,,,,
2019-10-31,0,21902.39,1.81221007526021,432.901,-0.0554142417302793,,,,
2019-11-30,0,21902.39,1.81221007526021,432.901,-0.0375465849595136,,,,
2019-12-31,0,21902.39,1.81221007526021,432.901,-0.0246829501418138,,,,
2020-01-31,0,21706.513,1.23358439630629,381.164,-0.0307712745293434,,,,
2020-02-29,0,21706.513,1.23358439630629,381.164,-0.027391986046081,,,,
2020-03-31,1,21706.513,1.23358439630629,381.164,-0.0439711723488624,,,,
2020-04-30,1,19913.143,1.23358439630629,381.164,-0.155891453466197,,,,
2020-05-31,0,19913.143,1.23358439630629,381.164,-0.216778807785327,,,,
2020-06-30,0,19913.143,1.23358439630629,381.164,-0.193844914789202,,,,
2020-07-31,0,21647.64,1.23358439630629,381.164,-0.172016679758365,,,,
2020-08-31,0,21647.64,1.23358439630629,381.164,-0.163297421650278,,,,
2020-09-30,0,21647.64,1.23358439630629,381.164,-0.177894626671654,,,,
2020-10-31,0,22024.502,1.23358439630629,381.164,-0.155963562776264,,,,
2020-11-30,0,22024.502,1.23358439630629,381.164,-0.140991860503876,,,,
2020-12-31,0,22024.502,1.23358439630629,381.164,-0.107130576451606,,,,
2021-01-31,0,22600.185,4.69785886363742,484.482,-0.0695528706285308,,,,
2021-02-28,0,22600.185,4.69785886363742,484.482,-0.0970627196392194,,,,
2021-03-31,0,22600.185,4.69785886363742,484.482,-0.0753740083164822,,,,
2021-04-30,0,23292.362,4.69785886363742,484.482,0.0452139555004798,,,,
2021-05-31,0,23292.362,4.69785886363742,484.482,0.138263360348091,,,,
2021-06-30,0,23292.362,4.69785886363742,484.482,0.124232195414802,,,,
2021-07-31,0,23828.973,4.69785886363742,484.482,0.108319663868311,,,,
2021-08-31,0,23828.973,4.69785886363742,484.482,0.109260344995795,,,,
2021-09-30,0,23828.973,4.69785886363742,484.482,0.0940567333881142,,,,
2021-10-31,0,24654.603,4.69785886363742,484.482,0.12250213499163,,,,
2021-11-30,0,24654.603,4.69785886363742,484.482,0.143994263530107,,,,
2021-12-31,0,24654.603,4.69785886363742,484.482,0.162500462574965,,,,
2022-01-31,0,25029.116,8.00279982052121,518.323,0.150369929944898,,,,
